http://www.realestate3d.com/gps/uslatlongdegmin.htm
[FCA] 48.30 114.27 	48 17 59 	114 16 11 	Kalispell,MT
[LWT] 47.05 109.45 	47 2 59 	109 26 59 	Lewiston,MT
[LVM] 45.70 110.43 	45 42 0 	110 25 48 	Livingston,MT
[GFA] 47.50 111.18 	47 30 0 	111 10 48 	Malmstrom,MT
[MLS] 46.43 105.87 	46 25 48 	105 52 12 	MilesCity,MT
[MSO] 46.92 114.08 	46 55 11 	114 4 48 	Missoula,MT
[MQM] 44.57 112.32 	44 34 11 	112 19 11 	Monida,MT
[SDY] 47.72 104.18 	47 43 12 	104 10 48 	Sidney,MT
[3TH] 47.60 115.37 	47 35 59 	115 22 12 	ThompsonFal,MT
[WEY] 44.65 111.10 	44 39 0 	111 5 59 	WYellowston,MT
[WYS] 44.68 111.12 	44 40 48 	111 7 12 	WYellowston,MT
[OLF] 48.10 105.58 	48 5 59 	105 34 48 	WolfPoint,MT

[ANW] 42.58 99.98 	42 34 48 	99 58 48 	Ainsworth,NE
[AIA] 42.05 102.80 	42 2 59 	102 48 0 	Alliance,NE
[BIE] 40.32 96.75 	40 19 11 	96 45 0 	Beatrice,NE
[BBW] 41.43 99.65 	41 25 48 	99 39 0 	BrokenBow,NE
[BUB] 41.78 99.15 	41 46 47 	99 9 0 		Burwell,NE
[CDR] 42.83 103.08 	42 49 48 	103 4 48 	Chadron,NE
[OLU] 41.45 97.35 	41 27 0 	97 20 59 	Columbus,NE
[CZD] 40.87 100.00 	40 52 11 	100 0 0 	Cozad,NE
[FNB] 40.07 95.58 	40 4 11 	95 34 48 	FallsCity,NE
[GRI] 40.97 98.32 	40 58 12 	98 19 11 	GrandIsland,NE
[HSI] 40.60 98.43 	40 35 59 	98 25 48 	Hastings,NE
[6V1] 40.33 101.39 	40 19 48 	101 23 23 	Imperial,NE
[IML] 40.53 101.63 	40 31 47 	101 37 47 	Imperial,NE
[EAR] 40.73 99.00 	40 43 47 	99 0 0 		Kearney,NE
[LNK] 40.85 96.75 	40 50 59 	96 45 0 	LincolnMuni,NE
[MCK] 40.22 100.58 	40 13 12 	100 34 48 	Mccook,NE
[MHN] 42.05 101.05 	42 2 59 	101 3 0 	Mullen,NE
[OFK] 41.98 97.43 	41 58 47 	97 25 48 	Norfolk,NE
[OVN] 41.37 96.02 	41 22 11 	96 1 11 	NorthOmaha,NE
[LBF] 41.13 100.68 	41 7 48 	100 40 48 	NorthPlatte,NE
[ONL] 42.47 98.68 	42 28 12 	98 40 48 	O'Neill,NE
[OFF] 41.12 95.92 	41 7 11 	95 55 11 	OffuttAFB,NE
[OMA] 41.30 95.90 	41 17 59 	95 54 0 	Omaha/Eppley,NE
[ODX] 41.62 98.95 	41 37 11 	98 56 59 	Ord/Sharp,NE
[BFF] 41.87 103.60 	41 52 11 	103 35 59 	Scottsbluff,NE
[SNY] 41.10 102.98 	41 5 59 	102 58 48 	SidneyMuni,NE
[VTN] 42.87 100.55 	42 52 11 	100 33 0 	Valentine,NE

[AUI] 39.83 117.13 	39 49 48 	117 7 47 	Austin,NV
[U31] 39.50 117.08 	39 30 0 	117 4 48 	Austin,NV
[BAM] 40.62 116.87 	40 37 11 	116 52 12 	BattleMtn,NV
[P38] 37.62 114.52 	37 37 11 	114 31 11 	Caliente,NV
[EKO] 40.83 115.78 	40 49 48 	115 46 47 	Elko,NV
[ELY] 39.28 114.85 	39 16 47 	114 50 59 	Ely/Yelland,NV
[P68] 39.50 115.97 	39 30 0 	115 58 12 	Eureka,NV
[NFL] 39.42 118.70 	39 25 11 	118 41 59 	FallonNAS,NV
[HTH] 38.55 118.63 	38 32 59 	118 37 47 	Hawthorne,NV
[L63] 36.53 115.57 	36 31 47 	115 34 11 	IndSprngRn,NV
[L76] 36.57 115.67 	36 34 11 	115 40 11 	IndSprngRn,NV
[LAS] 36.08 115.17 	36 4 48 	115 10 11 	LasVegas,NV
[LOL] 40.10 118.92 	40 5 59 	118 55 11 	Lovelock,NV
[DRA] 36.62 116.02 	36 37 11 	116 1 11 	Mercury,NV
[LSV] 36.23 115.03 	36 13 47 	115 1 47 	NellisAFB,NV
[OWY] 42.58 116.17 	42 34 48 	116 10 11 	Owyhee,NV
[RNO] 39.50 119.78 	39 30 0 	119 46 47 	Reno,NV
[TPH] 38.07 117.08 	38 4 11 	117 4 48 	Tonopah,NV
[AWH] 41.33 116.25 	41 19 48 	116 15 0 	Wildhorse,NV
[WMC] 40.90 117.80 	40 54 0 	117 48 0 	Winnemucca,NV
[UCC] 37.58 116.08 	37 34 48 	116 4 48 	YuccaFlat,NV

[BML] 44.58 71.18 	44 34 48 	71 10 48 	Berlin,NH
[CON] 43.20 71.50 	43 12 0 	71 30 0 	Concord,NH
[AFN] 42.80 72.00 	42 47 59 	72 0 0 		Jaffrey,NH
[EEN] 42.90 72.27 	42 54 0 	72 16 11 	Keene,NH
[LCI] 43.57 71.43 	43 34 11 	71 25 48 	Laconia,NH
[LEB] 43.63 72.30 	43 37 48 	72 18 0 	Lebanon,NH
[MHT] 42.93 71.43 	42 55 48 	71 25 48 	Manchester,NH
[MWN] 44.27 71.30 	44 16 12 	71 18 0 	MtWashingtn,NH
[ASH] 42.78 71.52 	42 46 47 	71 31 11 	Nashua,NH
[PSM] 43.08 70.82 	43 4 48 	70 49 11 	PeaseAFB,NH
[8B8] 44.00 71.38 	44 0 0 		71 22 47 	Wolfeboro,NH

[ACY] 39.45 74.57 	39 27 0 	74 34 11 	AtlanticCity,NJ
[N78] 40.28 74.28 	40 16 47 	74 16 47 	BarnegatLs,NJ
[CDW] 40.87 74.28 	40 52 11 	74 16 47 	Fairfield,NJ
[NEL] 40.03 74.35 	40 1 47 	74 20 59 	Lakehurst,NJ
[WRI] 40.02 74.60 	40 1 12 	74 35 59 	McguireAFB,NJ
[MIV] 39.37 75.07 	39 22 11 	75 4 11 	Millville,NJ
[MMU] 40.80 74.42 	40 47 59 	74 25 11 	Morristown,NJ
[EWR] 40.70 74.17 	40 42 0 	74 10 11 	NewarkIntl,NJ
[TEB] 40.85 74.05 	40 50 59 	74 3 0 		Teterboro,NJ
[TTN] 40.28 74.82 	40 16 47 	74 49 11 	Trenton,NJ
[]    40.57 73.59   40 34 12    73 35 24    RochellePark,NJ
[]    40.22 74.30   40 13 12    74 18 0     Freehold,NJ
[]    39.93 75.12   39 55 48    75  7 12    Camden,NJ
[]    40.49 74.45   40 29 24    74 27 0     NewBrunswick,NJ
[]    40.82 74.45   40 49 24    74 27 0     CedarKnolls,NJ
[]    40.23 74.68   40 13 48    74 40 48    HamiltonSquare,NJ

[ABQ] 35.05 106.60 	35 2 59 	106 35 59 	Albuquerque,NM
[CVS] 34.38 103.32 	34 22 48 	103 19 11 	Cannon,NM
[CNM] 32.33 104.27 	32 19 48 	104 16 11 	Carlsbad,NM
[CAO] 36.45 103.15 	36 27 0 	103 9 0 	Clayton
[4CR] 34.10 105.68 	34 5 59 	105 40 48 	Corona,NM
[4SL] 36.02 106.95 	36 1 12 	106 56 59 	CubaAwrs,NM
[DMN] 32.25 107.70 	32 15 0 	107 41 59 	Deming,NM
[FMN] 36.75 108.23 	36 45 0 	108 13 48 	Farmington,NM
[GUP] 35.52 108.78 	35 31 12 	108 46 47 	Gallup/Clark,NM
[GNT] 35.17 107.90 	35 10 11 	107 54 0 	Grants,NM
[HOB] 32.68 103.20 	32 40 48 	103 11 59 	Hobbs,NM
[HMN] 32.85 106.10 	32 50 59 	106 5 59 	HollomanAFB,NM
[LRU] 32.30 106.77 	32 17 59 	106 46 11 	LasCruces,NM
[LVS] 35.65 105.15 	35 39 0 	105 9 0 	LasVegas,NM
[LAM] 35.88 106.28 	35 52 48 	106 16 47 	LosAlamos,NM
[4MY] 34.98 106.05 	34 58 47 	106 3 0 	Moriarity,NM
[E28] 32.90 106.40 	32 54 0 	106 24 0 	NorthrupStr,NM
[RTN] 36.74 104.50 	36 44 24 	104 30 0 	Raton,NM
[ROW] 33.30 104.53 	33 17 59 	104 31 47 	Roswell,NM
[SAF] 35.62 106.08 	35 37 11 	106 4 48 	SantaFe,NM
[SVC] 32.63 108.17 	32 37 48 	108 10 11 	SilverCity,NM
[ONM] 34.07 106.90 	34 4 11 	106 54 0 	Socorro,NM
[E23] 36.42 105.57 	36 25 11 	105 34 11 	Taos,NM
[TCS] 33.23 107.27 	33 13 47 	107 16 11 	TruthOrCon,NM
[TCC] 35.18 103.60 	35 10 48 	103 35 59 	Tucumcari,NM
[2C2] 32.63 106.40 	32 37 48 	106 24 0 	WhiteSands,NM

[ALB] 42.75 73.80 	42 45 0 	73 48 0 	Albany,NY
[N28] 40.75 74.37 	40 45 0 	74 22 12 	Ambrose,NY
[BGM] 42.22 75.98 	42 13 12 	75 58 48 	Binghamton,NY
[BUF] 42.93 78.73 	42 55 48 	78 43 48 	Buffalo,NY
[DSV] 42.97 78.20 	42 58 12 	78 11 59 	Dansville,NY
[ELM] 42.17 76.90 	42 10 11 	76 54 0 	Elmira,NY
[FRG] 40.73 73.43 	40 43 47 	73 25 48 	Farmingdale,NY
[GTB] 44.05 75.73 	44 2 59 	75 43 48 	FortDrum,NY
[GFL] 43.35 73.62 	43 20 59 	73 37 12 	GlensFalls,NY
[RME] 43.23 75.40 	43 13 47 	75 24 0 	GriffissAFB,NY
[ISP] 40.78 73.10 	40 46 47 	73 5 59 	Islip,NY
[ITH] 42.48 76.47 	42 28 47 	76 28 12 	Ithaca,NY
[JHW] 42.15 79.25 	42 9 0 		79 15 0 	Jamestown,NY
[MSS] 44.93 74.85 	44 55 48 	74 50 59 	Massena,NY
[MSV] 41.70 74.80 	41 42 0 	74 48 0 	Monticello,NY
[NYC] 40.77 73.98 	40 46 12 	73 58 48 	NewYork,NY
[JFK] 40.65 73.78 	40 39 0 	73 46 47 	NewYork/JFK,NY
[LGA] 40.77 73.90 	40 46 12 	73 54 0 	NewYork/LGA,NY
[SWF] 41.50 74.10 	41 30 0 	74 5 59 	Newburgh,NY
[IAG] 43.10 78.95 	43 5 59 	78 56 59 	NiagaraFalls,NY
[OGS] 44.68 75.40 	44 40 48 	75 24 0 	Ogdensburg,NY
[N66] 42.87 75.12 	42 52 11 	75 7 12 	Oneonta,NY
[PBG] 44.65 73.47 	44 39 0 	73 28 12 	Plattsburgh,NY
[POU] 41.63 73.88 	41 37 48 	73 52 47 	Poughkeepsie,NY
[ROC] 43.12 77.67 	43 7 11 	77 40 11 	Rochester,NY
[ROC] 43.12 77.67 	43 7 11 	77 40 11 	Rochester,NY
[SLK] 44.38 74.20 	44 22 48 	74 11 59 	SaranacLake,NY
[SCH] 42.85 73.93 	42 50 59 	73 55 48 	Schenectady,NY
[SYR] 43.12 76.12 	43 7 11 	76 7 12 	Syracuse,NY
[UCA] 43.15 75.38 	43 9 0 		75 22 47 	Utica,NY
[ART] 44.00 76.02 	44 0 0 		76 1 11 	Watertown,NY
[FOK] 40.85 72.63 	40 50 59 	72 37 47 	Westhampton,NY
[HPN] 41.07 73.72 	41 4 11 	73 43 12 	WhitePlains,NY
[]    40.77 73.12   40 46 12    73 7  12    Bohemia,NY

[AVL] 35.43 82.55 	35 25 48 	82 33 0 	Asheville,NC
[HAT] 35.27 75.55 	35 16 12 	75 33 0 	CapeHattera,NC
[CLT] 35.22 80.93 	35 13 12 	80 55 48 	Charlotte,NC
[NKT] 34.90 76.88 	34 54 0 	76 52 47 	CherryPoint,NC
[2DP] 36.13 76.50 	36 7 48 	76 30 0 	DareCoGr,NC
[44W] 35.25 75.50 	35 15 0 	75 30 0 	DiamondSho,NC
[ECG] 36.27 76.18 	36 16 12 	76 10 48 	Elizabeth,NC
[FAY] 35.00 78.88 	35 0 0 		78 52 47 	Fayetteville,NC
[FBG] 35.13 78.93 	35 7 48 	78 55 48 	FortBragg,NC
[GSO] 36.08 79.95 	36 4 48 	79 56 59 	Greensboro,NC
[HKY] 35.75 81.38 	35 45 0 	81 22 47 	Hickory,NC
[HSS] 35.90 82.82 	35 54 0 	82 49 11 	HotSprings,NC
[OAJ] 34.82 77.62 	34 49 11 	77 37 12 	Jacksonville,NC
[ISO] 35.32 77.63 	35 19 11 	77 37 47 	Kinston,NC
[HFF] 35.03 79.50 	35 1 47 	79 30 0 	MackallAaf,NC
[MQI] 35.92 75.68 	35 55 11 	75 40 48 	ManteoArpt,NC
[EWN] 35.08 77.05 	35 4 48 	77 3 0 		NewBern,NC
[NCA] 34.70 77.43 	34 42 0 	77 25 48 	NewRiver,NC
[POB] 35.17 79.02 	35 10 11 	79 1 11 	PopeAFB,NC
[RDU] 35.87 78.78 	35 52 11 	78 46 47 	Raleigh-Durh,NC
[RWI] 35.85 77.88 	35 50 59 	77 52 47 	RockyMt,NC
[GSB] 35.33 77.97 	35 19 48 	77 58 12 	Seymour-John,NC
[SOP] 35.24 79.39 	35 14 24 	79 23 23 	Southern
[ILM] 34.27 77.92 	34 16 12 	77 55 11 	Wilmington,NC
[INT] 36.13 80.23 	36 7 48 	80 13 48 	Winston-Salem,NC

[BIS] 46.77 100.75 	46 46 12 	100 45 0 	Bismarck,ND
[DVL] 48.12 98.90 	48 7 11 	98 54 0 	Devil'sLake,ND
[P11] 48.10 98.87 	48 5 59 	98 52 12 	Devil'sLake,ND
[DIK] 46.78 102.80 	46 46 47 	102 48 0 	Dickenson,ND
[FAR] 46.90 96.80 	46 54 0 	96 48 0 	Fargo,ND
[GFK] 47.95 97.18 	47 57 0 	97 10 48 	GrandForks,ND
[RDR] 47.97 97.40 	47 58 12 	97 24 0 	GrandForks,ND
[JMS] 46.92 98.68 	46 55 11 	98 40 48 	Jamestown,ND
[P67] 46.10 97.15 	46 5 59 	97 9 0 		Lidgerwood,ND
[MIB] 48.42 101.35 	48 25 11 	101 20 59 	MinotAFB,ND
[MOT] 48.27 101.28 	48 16 12 	101 16 47 	MinotIntl,ND
[P24] 47.75 101.83 	47 45 0 	101 49 48 	Roseglen,ND
[ISN] 48.18 103.63 	48 10 48 	103 37 47 	Williston,ND

[UNI] 39.21 82.23 	39 12 35 	82 13 48 	Athens/Albany,OH
[CAK] 40.92 81.43 	40 55 11 	81 25 48 	Canton,OH
[CVG] 39.05 84.67 	39 2 59 	84 40 11 	Cincinnati,OH
[LUK] 39.10 84.43 	39 5 59 	84 25 48 	Cincinnati,OH
[BKL] 41.52 81.68 	41 31 12 	81 40 48 	Cleveland,OH
[CGF] 41.57 81.48 	41 34 11 	81 28 48 	Cleveland,OH
[CLE] 41.42 81.87 	41 25 11 	81 52 12 	Cleveland,OH
[CMH] 40.00 82.88 	40 0 0 		82 52 47 	Columbus,OH
[OSU] 40.08 83.07 	40 4 48 	83 4 11 	ColumbusOsu,OH
[DAY] 39.90 84.20 	39 54 0 	84 11 59 	Dayton,OH
[FDY] 41.02 83.67 	41 1 12 	83 40 11 	Findlay,OH
[MFD] 40.82 82.52 	40 49 11 	82 31 11 	Mansfield,OH
[LCK] 39.82 82.93 	39 49 11 	82 55 48 	Rickenbacker,OH
[TOL] 41.60 83.80 	41 35 59 	83 48 0 	Toledo,OH
[LNN] 41.63 81.40 	41 37 48 	81 24 0 	Willoughby,OH
[FFO] 39.83 84.05 	39 49 48 	84 3 0 		Wright-PatAFB,OH
[YNG] 41.27 80.67 	41 16 12 	80 40 11 	Youngstown,OH
[ZZV] 39.95 81.90 	39 57 0 	81 54 0 	Zanesville,OH
[]    40.16 103.21  40 9 36     103 12 36   Akron,OH

[LTS] 34.67 99.27 	34 40 11 	99 16 11 	AltusAFB,OK
[ADM] 34.30 97.02 	34 17 59 	97 1 11 	Ardmore,OK
[BVO] 36.75 96.00 	36 45 0 	96 0 0 		Bartlesville,OK
[CSM] 35.35 99.20 	35 20 59 	99 11 59 	Clinton,OK
[WDG] 36.38 97.80 	36 22 48 	97 48 0 	Enid,OK
[FSI] 34.65 98.40 	34 39 0 	98 24 0 	FortSill,OK
[GAG] 36.30 99.77 	36 17 59 	99 46 11 	Gage,OK
[HBR] 35.00 99.05 	35 0 0 		99 3 0 		Hobart,OK
[LAW] 34.57 98.42 	34 34 11 	98 25 11 	Lawton,OK
[MLC] 34.88 95.78 	34 52 48 	95 46 47 	Mcalester,OK
[OUN] 35.23 97.47 	35 13 47 	97 28 12 	Norman,OK
[OKC] 35.40 97.60 	35 24 0 	97 35 59 	OklahomaCity,OK
[PWA] 35.53 97.65 	35 31 47 	97 39 0 	OklahomaCity,OK
[PGO] 34.68 94.62 	34 40 48 	94 37 12 	Page,OK
[PNC] 36.73 97.10 	36 43 47 	97 5 59 	PoncaCity,OK
[SWO] 36.16 97.09 	36 9 35 	97 5 23 	Stillwater,OK
[TIK] 35.42 97.38 	35 25 11 	97 22 47 	TinkerAFB,OK
[TUL] 36.20 95.90 	36 12 0 	95 54 0 	Tulsa,OK
[END] 36.33 97.92 	36 19 48 	97 55 11 	VanceAFB,OK

[AST] 46.15 123.88 	46 9 0 		123 52 47 	Astoria,OR
[3S2] 45.25 122.75 	45 15 0 	122 45 0 	Aurora,OR
[BKE] 44.83 117.82 	44 49 48 	117 49 11 	Baker,OR
[4BK] 42.08 124.47 	42 4 48 	124 28 12 	Brookings,OR
[BNO] 43.60 118.95 	43 35 59 	118 56 59 	BurnsArpt,OR
[92S] 43.38 124.95 	43 22 48 	124 56 59 	CapeBlanco,OR
[CZK] 45.68 121.88 	45 40 48 	121 52 47 	Cascade,OR
[CVO] 44.50 123.28 	44 30 0 	123 16 47 	Corvallis,OR
[EUG] 44.12 123.22 	44 7 11 	123 13 12 	Eugene,OR
[HIO] 45.53 122.95 	45 31 47 	122 56 59 	Hillsboro,OR
[LMT] 42.15 121.73 	42 9 0 		121 43 48 	KlamathFall,OR
[LGD] 45.28 118.00 	45 16 47 	118 0 0 	LaGrande,OR
[4LW] 42.18 120.35 	42 10 48 	120 20 59 	LakeView,OR
[MEH] 45.50 118.40 	45 30 0 	118 24 0 	Meacham,OR
[MFR] 42.37 122.87 	42 22 11 	122 52 12 	Medford,OR
[ONP] 44.63 124.05 	44 37 48 	124 3 0 	Newport,OR
[OTH] 43.42 124.25 	43 25 11 	124 15 0 	NorthBend,OR
[ONO] 44.02 117.02 	44 1 12 	117 1 11 	Ontario,OR
[PDT] 45.68 118.85 	45 40 48 	118 50 59 	Pendleton,OR
[PDX] 45.60 122.60 	45 35 59 	122 35 59 	Portland,OR
[RDM] 44.27 121.15 	44 16 12 	121 9 0 	Redmond,OR
[RBG] 43.23 123.37 	43 13 47 	123 22 12 	Roseburg,OR
[SLE] 44.92 123.00 	44 55 11 	123 0 0 	Salem,OR
[SXT] 42.62 123.37 	42 37 11 	123 22 12 	Sexton,OR
[DLS] 45.62 121.15 	45 37 11 	121 9 0 	TheDalles,OR
[TTD] 45.55 122.40 	45 32 59 	122 24 0 	Troutdale,OR

[ABE] 40.65 75.43 	40 39 0 	75 25 48 	Allentown,PA
[AOO] 40.30 78.32 	40 17 59 	78 19 11 	Altoona,PA
[BVI] 40.75 80.33 	40 45 0 	80 19 48 	BeaverFalls,PA
[BSI] 40.27 79.09 	40 16 12 	79 5 23 	Blairsville,PA
[BFD] 41.80 78.63 	41 47 59 	78 37 47 	Bradford,PA
[DUJ] 41.18 78.90 	41 10 48 	78 54 0 	Dubois,PA
[ERI] 42.08 80.18 	42 4 48 	80 10 48 	Erie,PA
[FKL] 41.38 79.87 	41 22 48 	79 52 12 	Franklin,PA
[CXY] 40.22 76.85 	40 13 12 	76 50 59 	Harrisburg,PA
[HAR] 40.37 77.42 	40 22 11 	77 25 11 	Harrisburg,PA
[JST] 40.32 78.83 	40 19 11 	78 49 48 	Johnstown,PA
[LNS] 40.13 76.30 	40 7 48 	76 18 0 	Lancaster,PA
[LBE] 40.28 79.40 	40 16 47 	79 24 0 	Latrobe,PA
[MDT] 40.20 76.77 	40 12 0 	76 46 11 	Middletown,PA
[MUI] 40.43 76.57 	40 25 48 	76 34 11 	Muir,PA
[PNE] 40.08 75.02 	40 4 48 	75 1 11 	NorthPhiladelphia,PA
[PHL] 39.88 75.25 	39 52 48 	75 15 0 	Philadelphia,PA
[PSB] 41.47 78.13 	41 28 12 	78 7 47 	Philipsburg,PA
[AGC] 40.35 79.93 	40 20 59 	79 55 48 	Pittsburgh,PA
[PIT] 40.50 80.22 	40 30 0 	80 13 12 	Pittsburgh,PA
[RDG] 40.38 75.97 	40 22 48 	75 58 12 	Reading,PA
[43M] 39.73 77.43 	39 43 47 	77 25 48 	SiteR,PA
[UNV] 40.85 77.83 	40 50 59 	77 49 48 	StateCollege,PA
[AVP] 41.33 75.73 	41 19 48 	75 43 48 	Wilkes-Barre,PA
[IPT] 41.25 76.92 	41 15 0 	76 55 11 	Williamsport,PA
[NXX] 40.20 75.15 	40 12 0 	75 9 0 		WillowGrove,PA
[]    40.04 75.39   40 2  24    75 23 24    Wayne,PA

[BID] 41.17 71.58 	41 10 11 	71 34 48 	BlockIsland,RI
[OQU] 41.60 71.42 	41 35 59 	71 25 11 	NorthKingston,RI
[PVD] 41.73 71.43 	41 43 47 	71 25 48 	Providence,RI
[NCO] 41.36 71.25 	41 21 36 	71 15 0 	QuonsetPtNAS,RI

[AND] 34.50 82.72 	34 30 0 	82 43 12 	Anderson,SC
[NBC] 32.48 80.72 	32 28 47 	80 43 12 	BeauFortMca,SC
[CHS] 32.90 80.03 	32 54 0 	80 1 47 	Charleston,SC
[CAE] 33.95 81.12 	33 57 0 	81 7 12 	Columbia,SC
[FLO] 34.18 79.72 	34 10 48 	79 43 12 	Florence,SC
[GMU] 34.85 82.35 	34 50 59 	82 20 59 	Greenville,SC
[GSP] 34.90 82.22 	34 54 0 	82 13 12 	Greenville,SC
[MMT] 33.92 80.80 	33 55 11 	80 48 0 	Mcentire,SC
[MYR] 33.68 78.93 	33 40 48 	78 55 48 	MyrtleBeach,SC
[CRE] 33.82 78.72 	33 49 11 	78 43 12 	NorthMyrtleBeach,SC
[SSC] 33.97 80.47 	33 58 12 	80 28 12 	ShawAFB,SC
[SPA] 34.92 81.96 	34 55 11 	81 57 35 	Spartanburg,SC

[ABR] 45.45 98.43 	45 27 0 	98 25 48 	Aberdeen,SD
[BKX] 44.30 96.80 	44 17 59 	96 48 0 	Brookings,SD
[9V9] 43.80 99.32 	43 47 59 	99 19 11 	Chamberlain,SD
[CHB] 43.75 99.32 	43 45 0 	99 19 11 	Chamberlain,SD
[0V1] 43.77 103.60 	43 46 12 	103 35 59 	Custer,SD
[RCA] 44.15 103.10 	44 9 0 		103 5 59 	Ellsworth
[HON] 44.38 98.22 	44 22 48 	98 13 12 	Huron,SD
[Y22] 45.93 102.17 	45 55 48 	102 10 11 	Lemmon,SD
[MHE] 43.77 98.03 	43 46 12 	98 1 47 	Mitchell,SD
[Y26] 45.53 100.43 	45 31 47 	100 25 48 	Mobridge,SD
[P05] 44.05 101.60 	44 2 59 	101 35 59 	Philip,SD
[PHP] 44.05 101.60 	44 2 59 	101 35 59 	Philip,SD
[PIR] 44.38 100.28 	44 22 48 	100 16 47 	Pierre,SD
[RAP] 44.05 103.07 	44 2 59 	103 4 11 	RapidCity,SD
[REJ] 45.16 103.32 	45 9 35 	103 19 11 	Redig,SD
[FSD] 43.58 96.73 	43 34 48 	96 43 48 	SiouxFalls,SD
[ATY] 44.92 97.15 	44 55 11 	97 9 0 		Watertown,SD
[YKN] 42.92 97.38 	42 55 11 	97 22 47 	Yankton,SD

[TRI] 36.48 82.40 	36 28 47 	82 24 0 	Bristol,TN
[CHA] 35.03 85.20 	35 1 47 	85 11 59 	Chattanooga,TN
[CKV] 36.62 87.42 	36 37 11 	87 25 11 	Clarksville,TN
[CSV] 35.95 85.08 	35 57 0 	85 4 48 	Crossville,TN
[DYR] 36.02 89.40 	36 1 12 	89 24 0 	Dyersburg,TN
[MKL] 35.60 88.92 	35 35 59 	88 55 11 	Jackson,TN
[TYS] 35.82 83.98 	35 49 11 	83 58 48 	Knoxville,TN
[MEM] 35.05 90.00 	35 2 59 	90 0 0 		MemphisIntl,TN
[NQA] 35.35 89.87 	35 20 59 	89 52 12 	MemphisNAS,TN
[MGL] 35.15 85.51 	35 9 0 		85 30 36 	Monteagle,TN
[BNA] 36.12 86.68 	36 7 11 	86 40 48 	Nashville,TN
[MQY] 36.00 86.50 	36 0 0 		86 30 0 	Smyrna,TN

[ABI] 32.42 99.68 	32 25 11 	99 40 48 	Abilene,TX
[ALI] 27.73 98.03 	27 43 47 	98 1 47 	Alice,TX
[AMA] 35.23 101.70 	35 13 47 	101 41 59 	Amarillo,TX
[AUS] 30.30 97.70 	30 17 59 	97 41 59 	Austin,TX
[BSM] 30.20 97.68 	30 12 0 	97 40 48 	BergstromAf,TX
[BGS] 32.39 101.48 	32 23 23 	101 28 48 	BigSky,TX
[HCA] 32.30 101.45 	32 17 59 	101 26 59 	BigSpring,TX
[BRO] 25.90 97.43 	25 53 59 	97 25 48 	Brownsville,TX
[BWD] 31.79 98.96 	31 47 24 	98 57 35 	Brownwood,TX
[FWH] 32.78 97.43 	32 46 47 	97 25 48 	CarswellAFB,TX
[NIR] 28.37 97.67 	28 22 12 	97 40 11 	ChaseNAS,TX
[CDS] 34.43 100.28 	34 25 48 	100 16 47 	Childress,TX
[CLL] 30.58 96.37 	30 34 47 	96 22 12 	CollegeStation,TX
[CRP] 27.77 97.50 	27 46 12 	97 30 0 	CorpusChristi,TX
[NGP] 27.70 97.28 	27 42 0 	97 16 47 	CorpusChristi,TX
[COT] 28.45 99.22 	28 27 0 	99 13 12 	Cotulla,TX
[DWH] 30.07 95.55 	30 4 11 	95 33 0 	D.W.Hooks,TX
[DHT] 36.02 102.55 	36 1 12 	102 33 0 	Dalhart,TX
[NBE] 32.73 96.97 	32 43 47 	96 58 12 	DallasNAS,TX
[ADS] 32.97 96.83 	32 58 12 	96 49 48 	Dallas/Addis,TX
[DFW] 32.90 97.03 	32 54 0 	97 1 47 	Dallas/FW,TX
[DAL] 32.85 96.85 	32 50 59 	96 50 59 	Dallas/Love,TX
[RBD] 32.68 96.87 	32 40 48 	96 52 12 	Dallas/Redbr,TX
[DRT] 29.37 100.92 	29 22 12 	100 55 11 	DelRio,TX
[DYS] 32.43 99.85 	32 25 48 	99 50 59 	DyessAFB,TX
[ELP] 31.80 106.40 	31 47 59 	106 24 0 	ElPaso,TX
[EFD] 29.62 95.17 	29 37 12 	95 10 11 	EllingtonAf,TX
[FTW] 32.82 97.35 	32 49 11 	97 20 59 	FortWorth,TX
[HLR] 31.15 97.72 	31 8 59 	97 43 12 	FtHoodAaf,TX
[GLS] 29.27 94.87 	29 16 12 	94 52 12 	Galveston,TX
[GRK] 31.07 97.83 	31 4 11 	97 49 48 	GrayAFB,TX
[GVT] 33.07 96.07 	33 4 11 	96 4 11 	Greenville,TX
[GDP] 31.83 104.80 	31 49 47 	104 48 0 	Guadalupe
[HRL] 26.23 97.67 	26 13 47 	97 40 11 	Harlingen,TX
[HDO] 29.35 99.17 	29 21 0 	99 10 11 	Hondo,TX
[IAH] 29.97 95.35 	29 58 11 	95 20 59 	Houston,TX
[HOU] 29.65 95.28 	29 38 59 	95 16 47 	Houston/Hobby,TX
[JCT] 30.50 99.77 	30 30 0 	99 46 11 	Junction,TX
[SKF] 29.38 98.58 	29 22 47 	98 34 48 	KellyAFB,TX
[ERV] 29.98 99.08 	29 58 47 	99 4 48 	Kerrville,TX
[ILE] 31.08 97.68 	31 4 47 	97 40 48 	Killeen,TX
[NQI] 27.50 97.82 	27 30 0 	97 49 11 	Kingsville,TX
[LRD] 27.53 99.47 	27 31 48 	99 28 12 	LaredoIntl,TX
[DLF] 29.37 100.78 	29 22 12 	100 46 47 	LaughlinAFB,TX
[GGG] 32.38 94.72 	32 22 48 	94 43 12 	Longview,TX
